id,sentence_id,text,category,preannotation,created_at,updated_at,user
3190,No sequence ID (upload ID: 19808),"የቀድሞው የፀረ ሽብር አዋጅ ታሳሪዎች ያልተመለሱ ጥያቄዎች. 
    በፀረ ሽብር አዋጅ ተከሰው እስር ቤት የነበሩና ጠቅላይ ሚንስትር ዐብይ አሕመድ ወደ ሥልጣን ከመጡ በኋላ ክሳቸው ተሽሮ ነጻ የወጡ 300 የሚደርሱ ግለሰቦች ተሰባስበው የአዲስ አበባ የፖለቲካ እስረኞች ማኅበር መስርተዋል የቀድሞ እስረኞች የህክምና፣ የትምህርት፣ የመኖሪያ ቤት፣ የመቋቋሚያና ሌሎችም ሊሟሉልን ይገባሉ ያሏቸውን ካሳዎች ለአዲስ አበባ ከተማ ከንቲባ ቢሮ ጥያቄ ቢያቀርቡም አጥጋቢ ምላሽ እንዳላገኙ ገልጸዋል...",politics,No preannotation,2023-01-05 21:07:55.012719+00:00,2023-01-05 21:07:55.012748+00:00,messay.gemeda
3202,No sequence ID (upload ID: 19812),"በጦርነቱ ሳቢያ አገር ቤት መመለስ የማይችሉ ኢትዮጵያውያን አሜሪካ እንዲቆዩ ተፈቀደ. 
    የአሜሪካ የአገር ውስጥ ደኅንነት እአአ ከጥቅምት 20/2022 በፊት አሜሪካ እየኖሩ ያሉ ኢትዮጵያውያን በአሜሪካ በጊዜያዊነት እንዲቆዩ ፈቀደ ይህም ኢትዮጵያ ካለችበት ወቅታዊ ሁኔታ አንጻር ኢትዮጵያውያኑ ወደ አገራቸው መመለስ እንደማይችሉ ከግምት ውስጥ በማስገባት ለ18 ወራት በአሜሪካ እንዲቆዩ የሚፈቅድ አሠራር ነው...",politics,No preannotation,2023-01-05 21:09:58.039006+00:00,2023-01-05 21:09:58.039036+00:00,messay.gemeda
3203,No sequence ID (upload ID: 19813),"ምርጫ 2013፡ጠቅላይ ሚኒስትር ዐቢይ አህመድ በምርጫ ክልላቸው በከፍተኛ ድምፅ አሸነፉ. 
    ጠቅላይ ሚኒስትር ዐቢይ አህመድ ለፓርላማ በተወዳደሩበት የኦሮሚያ ክልል የጎማ 2 ምርጫ ክልል ማሸነፋቸውን የኢትኦጵያ ብሔራዊ ምርጫ ቦርድ በትናንትናው ዕለት አስታውቋል የብልጽግና ፓርቲ ሊቀ መንበርና የአገሪቱ ጠቅላይ ሚኒስትር ዐቢይ በከፍተኛ ድምጽ 76 ሺህ 892 ድምጽ በማግኘት የተወካዮች ምክር ቤት አባልነታቸውን አረጋግጠዋል...",politics,No preannotation,2023-01-05 21:10:05.837942+00:00,2023-01-05 21:10:05.837971+00:00,messay.gemeda
3205,No sequence ID (upload ID: 19814),"የአፍሪካ ሴቶች ቻምፒዮንስ ሊግ ጠንሳሿ መስከረም ታደሰ. 
    ለአፍሪካ የመጀመሪያ የሆነው ቶታልኤነርጂስ ካፍ የሴቶች ቻምፒዮንስ ሊግ ከሁለት ሳምንታት በፊት በግብፅ ዋና ከተማ ካይሮ ተጀምሯል ፍፃሜው ደግሞ ዛሬ አርብ ኅዳር 10/2014 ዓ.ም ይሆናል...",sports,No preannotation,2023-01-05 21:10:14.588746+00:00,2023-01-05 21:10:14.588775+00:00,messay.gemeda
3209,No sequence ID (upload ID: 19817),"የኮቪድ ወረርሽኝ ትልቅ አደጋ ነው - ኪም ጆንግ ኡን. 
    በሰሜን ኮሪያ በፍጥነት እየተዛመተ ያለው የኮቪድ-19 ወረርሽኝ ለሀገሪቱ ""ትልቅ አደጋ"" ነው ሲሉ መሪዋ ኪም ጆንግ ኡን  መናገራቸውን የመንግሥት ሚዲያዎች ዘግበዋል ለመጀመሪያ ጊዜ በኮሮናቫይረስ ሞት መመዝገቡን ያስታወቀችው ሰሜን ኮሪያ መሪ ኪም በያዝነው ሳምንት ቅዳሜ ዕለት ባደረጉት አስቸኳይ ስብሰባ የቫይረሱን ስርጭት ለመግታት ሁለንተናዊ ትግል እንዲደረግ ጠይቀዋል...",health,No preannotation,2023-01-05 21:10:37.372161+00:00,2023-01-05 21:10:37.372190+00:00,messay.gemeda
3215,No sequence ID (upload ID: 19819),"ኤሎን መስክ ከ44 ቢሊዮን ዶላር የትዊተር ግዢ ስምምነት እራሱን አገለለ. 
    የዓለማችን ቁጥር አንድ ቢሊየነር ኤሎን መስክ በርካታ የግዢ ስምምነቶች አለተከበሩም በማለት በ44 ቢሊዮን ዶላር ትዊተርን ለመግዛት ደርሶት ከነበረው ስምምነት እራሱን እያገለለ መሆኑ ተገለጸ ከሁለት ወራት በፊት የትዊተር ቦርድ የማኅበራዊ ሚዲያ የትስስር መድረኩን በ44 ቢሊዮን ዶላር ለኤሎን መስክ ለመሸጥ ተስማምቶ ነበር...",technology,No preannotation,2023-01-05 21:11:27.818436+00:00,2023-01-05 21:11:27.818464+00:00,messay.gemeda
3217,No sequence ID (upload ID: 19820),"የጉጂ አባ ገዳዎች 'ሸኔ' የኦሮሞ ጠላት ነው ሲሉ አወጁ. 
    የጉጂ አባ ገዳዎች በአንዳንድ የኦሮሚያ አካባቢዎች እንደሚንቀሳቀስ የሚነገረው ታጣቂው ቡድን 'ሸኔ' የኦሮሞ ጠላት ነው ሲሉ አወጁ አባገዳዎቹ መንግሥት ሸኔ የሚለው እና እራሱን የኦሮሞ ነጻነት ጦር እያለ የሚጠራው ቡድን 'የኦሮሞ ጠላት ነው' ሲሉ የፈረጁት በቡድኑ በርካታ ንጹሃን ዜጎች በመገደላቸው ነው ብለዋል...",politics,No preannotation,2023-01-05 21:11:40.302277+00:00,2023-01-05 21:11:40.302306+00:00,messay.gemeda
3232,No sequence ID (upload ID: 19823),"በኬንያ እስረኞች ማምለጣቸውን ተከትሎ የማረሚያ ቤቱ ኃላፊ ተባረሩ. 
    ከሽብር ወንጀል ጋር በተያያዘ ተፈርዶባቸው የነበሩ ሶስት እስረኞች ከፍተኛ ጥበቃ ካለው እስር ቤት ማምለጣቸውን ተከትሎ የኬንያ ማረሚያ ቤት ኃላፊ ከስልጣናቸው ተባረሩ ፕሬዚዳንት ኡሁሩ ኬንያታ በሰጡት መግለጫ የማረሚያ ቤቱ ኃላፊ ዊክሊፍ ኦጋሎ ""በሁሉም የፀጥታ አካላት አመራር አካላት ውስጥ ተጠያቂነትን ለማስፈን"" በአፋጣኝ ይተካሉ  ብለዋል...",politics,No preannotation,2023-01-05 21:13:30.308661+00:00,2023-01-05 21:13:30.308690+00:00,messay.gemeda
3236,No sequence ID (upload ID: 19825),"በሺዎች የሚቆጠሩ የቦኮ ሃራም ተዋጊዎች ናይጄሪያ ውስጥ እጃቸውን ሰጡ. 
    ባለፉት ሳምንታት ውስጥ የቦኮ ሃራም አዛዦችን፣ ተዋጊዎችን እንዲሁም ቤተሰቦቻቸውን ጨምሮ 6000 የሚጠጉ የቡድኑ አባላት ለመንግሥት እጃቸውን እንደሰጡ የናይጄሪያ ሠራዊት ገለጸ በተጨማሪም በመቶዎች የሚቆጠሩ የቡድኑ ታጣቂዎች እጅ መስጠታቸውን የናይጄሪያ ጎረቤት የሆነው የካሜሩን መንግሥት በቅርቡ አስታውቋል...",politics,No preannotation,2023-01-05 21:14:08.432432+00:00,2023-01-05 21:14:08.432461+00:00,messay.gemeda
3240,No sequence ID (upload ID: 19826),"የዓለማችን ምርጥ 10 አየር መንገዶች የትኞቹ ናቸው?. 
    ስካይትራክስ ዎርልድ ኤይርላይን አዋርድስ በአሁኑ ወቅት የዓለማችን ምርጥ ናቸው ያላቸውን አየር መንገዶች ይፋ አድርጓል በኢቪዬሽን ኢንዱስትሪ ውስጥ ትልቅ ግምት ከሚሰጣቸው ሽልማቶች መካከል አንዱ የሆነው ስካይትራክስ ዎርልድ ኤይርላይን አዋርድስ፤ በ2021 የዓለማችን ምርጡ አየር መንገድ የኳታሩ፤ ኳታር ኤይርዌይስ ነው ብሏል...",business,No preannotation,2023-01-05 21:14:17.782479+00:00,2023-01-05 21:14:17.782519+00:00,messay.gemeda
3249,No sequence ID (upload ID: 19828),"ትራምፕ ለአሜሪካውያን 600 ሳይሆን 2 ሺህ ዶላር ነው የሚገባቸው አሉ. 
    የአሜሪካው ፕሬዝደንት ዶናልድ ትራምፕ በወረርሽኙ ምክንያት ገቢያቸው ለተዳከመ ዜጎቻቸው የተዘጋጀውን ድጎማ ውድቅ አደረጉ ፕሬዝደንቱ፤ አሜሪካዊያን በነብስ ወከፍ 2 ሺህ ዶላር እንዲከፈላቸው ኮንግረሱን ጠይቀዋል...",politics,No preannotation,2023-01-05 21:15:09.932092+00:00,2023-01-05 21:15:09.932119+00:00,messay.gemeda
3256,No sequence ID (upload ID: 19830),"የተባበሩት መንግሥታት የቺሊ ፖሊሶች ሰብዓዊ መብት ጥሰዋል አለ. 
    በቅርቡ ከተቀሰቀሰው የቺሊ ሕዝባዊ ተቃውሞ ጋር በተያያዘ፤ የተባበሩት መንግሥታት የአገሪቱ ፖሊሶችና ወታደሮች ከፍተኛ የሰብዓዊ መብት ጥሰት ፈጽመዋል አለ ድርጅቱ፤ በአራት ግለሰቦች ግድያ የጸጥታ ኃይሎች እጅ እንዳለበት በምርመራ ደርሼበታለሁ ብሏል...",politics,No preannotation,2023-01-05 21:15:48.332009+00:00,2023-01-05 21:15:48.332037+00:00,messay.gemeda
3263,No sequence ID (upload ID: 19832),"በኮሮና የተያዙ ሰዎች በድባቴ እና የመርሳት በሽታ የመጠቃት እድላቸው እንደሚጨምር ጥናት አመለከተ. 
    ባለፈው ስድስት ወራት ውስጥ የኮሮናቫይረስ የያዛቸው ሰዎች በድባቴ፣ የመርሳት በሽታ፣ ስትሮክ እና በሳይኮሲስ ህመሞች የመጠቃት እድላቸው ከፍተኛ መሆኑን በኦክስፎርድ ተመራማሪዎች የተሰራ ጥናት አመላከተ ከእነዚህ ውስጥ አንድ ሶስተኛው ቀድመው የነበሩባቸው የስነ ልቦና እና የነርቭ ችግሮች ያገረሽባቸዋል ወይም እንደ አዲስ ሕመሞቹ ያጠቋቸዋል ሲል ጥናቱ አመልክቷል...",health,No preannotation,2023-01-05 21:16:42.867637+00:00,2023-01-05 21:16:42.867666+00:00,messay.gemeda
3266,No sequence ID (upload ID: 19833),"ኮሮናቫይረስ፡ ኮቪድ-19 'የተወለደው' በቻይና ቤተ ሙከራ ውስጥ በተፈጠረ ስህተት ይሆን?. 
    እነሆ ዓመት ተኩል! ኮቪድ ዓለምን ካመሰቃቀለ ዓመት ከመንፈቅ ነው ጊዜው እንዴት ይነጉዳል? በሰውና በተህዋሲው መካከል ጦርነቱ አሁንም ቀጥሏል...",health,No preannotation,2023-01-05 21:17:04.816372+00:00,2023-01-05 21:17:04.816400+00:00,messay.gemeda
3267,No sequence ID (upload ID: 19834),"ኮሮናቫይረስ፡ በአፍሪካ በኮቪድ-19 የሚሞቱ ሰዎች ቁጥር አነስተኛ የሆነበት 5 ምክንያቶች. 
    በርካታ የአፍሪካ አገራት ምንም እንኳን ደካማ የጤና ሥርዓት ቢኖራቸውም የበሽታውን ሥርጭት ለመግታት ባካሄዱት ዘመቻ ተወድሰዋል እንደ ጆንስ ሆፕኪንስ ዩኒቨርሲቲ መረጃ መሰረት ከአንድ ቢሊዮን በላይ የሕዝብ ብዛት ባላት አህጉር አፍሪካ፤ እስካሁን በቫይረሱ መያዛቸው የተረጋገጠ ሰዎች ቁጥር 1.5 ሚሊዮን ገደማ ነው...",health,No preannotation,2023-01-05 21:17:11.425934+00:00,2023-01-05 21:17:11.425962+00:00,messay.gemeda
3269,No sequence ID (upload ID: 19835),"የዐጤ ምንሊክ አማካሪ ቢትወደድ አልፍሬድ ኢልግ በዙሪክ. 
    ቢትወደድ አልፍሬድ ኢልግ የዐጤ ምንሊክ ቀኝ እጅ ነበር ለኢትዮጵያ ድልድይ የገነባ፣ ሸገርን ከጅቡቲ በባቡር ያስተሳሰረ፣ ያያኔዋን አዲስ አበባና ሹሞቿን በምሥል ያስቀረ...",politics,No preannotation,2023-01-05 21:17:38.105070+00:00,2023-01-05 21:17:38.105100+00:00,messay.gemeda
3271,No sequence ID (upload ID: 19836),"የፌደራሉ መንግሥት እና ህወሓት ለምን ለድርድር መቀመጥ አልቻሉም?. 
    የኢትዮጵያ መንግሥት እና የትግራይ ኃይሎች ወደ ሰላም ድርድር የሚያደርጉት ጉዞ  በእንቅፋት የተሞላ ሆኗል ሽምግልናው በማን ይመራ በሚለው ላይ ስምምነት የለም...",politics,No preannotation,2023-01-05 21:17:43.328496+00:00,2023-01-05 21:17:43.328523+00:00,messay.gemeda
3282,No sequence ID (upload ID: 19842),"በትግራይ ያለው የሰብዓዊ ሁኔታ አስጊ መሆኑን የአውሮፓ ህብረት አስጠነቀቀ. 
    ለአምስት ወራት ጋብ ብሎ የነበረው የርስ በርስ ጦርነት እንደገና ማገርሸቱን ተከትሎ በትግራይ ክልል ያለው የሰብዓዊ ሁኔታ በአስከፊ ደረጃ መባባሱን የአውሮፓ ህብረት አስታወቀ የአውሮፓ ህብረት የክራይሲስ ማኔጅመንት ኮሚሽነር ጃኔዝ ሌናርሲክ ጦርነቱ ከማገርሸቱ በፊት የሰብዓዊ ሁኔታው አሳሳቢ ደረጃ ላይ እንደነበር ገልጸው አሁን የበለጠ መክፋቱን ገልጸዋል...",politics,No preannotation,2023-01-05 21:19:50.298282+00:00,2023-01-05 21:19:50.298312+00:00,messay.gemeda
3283,No sequence ID (upload ID: 19843),"""ከ80 ሚሊዮን ሕዝቦቼ በድህነት የሚኖሩት 17ቱ ብቻ ናቸው"" የቻይናዋ ግዛት. 
    የቻይናዋ ጂአንግሱ ግዛት ከ80 ሚሊዮን ነዋሪዎቼ በደህነት የሚኖሩት 17 ሰዎች ብቻ ናቸው አለች የግዛቷ አስተዳዳሪዎች በግዛቷ ውስጥ በዓመት ከ863 ዶላር በታች (26ሺህ ብር ገደማ) የሚያገኙት ሰዎች ቁጥር 17 ብቻ ናቸው ብለዋል...",business,No preannotation,2023-01-05 21:20:07.493945+00:00,2023-01-05 21:20:07.493973+00:00,messay.gemeda
3284,No sequence ID (upload ID: 19844),"የዓለም ዋንጫ ለሜሲ ወይስ ለምባፔ? የእርስዎ ግምት ወዴት ያደላል?. 
    ቦታ፡ የባሕረ ሰላጤዋ ሃገር ካታር ቀንና ሰዓት፡ እሑድ ታኅሣሥ 09/2015 ዓ.ም. ተጋጣሚዎች፡ የሜሲ አርጀንቲና ከኪሊያን ምባፔ ፈረንሳይ ከ1400 ቀናት በላይ አስጠብቆን የመጣው የዓለም ዋንጫ እነሆ ነገ ሰንበት ፍፃሜውን ያገኛል፤ አርጀንቲና እና ፈረንሳይም ታሪክ ለመፃፍ ቋምጠዋል ቀጣዩ የዓለም ዋንጫ 1270 ቀናት ይቀሩታል...",sports,No preannotation,2023-01-05 21:20:12.780305+00:00,2023-01-05 21:20:12.780334+00:00,messay.gemeda
3285,No sequence ID (upload ID: 19845),"ሜዳ ላይ ተዝለፍልፎ የወደቀው ክርስቲያን ኤሪክሰን መንቃቱ ተገለጸ. 
    ከፊንላንድ ጋር በተደረገው የዩሮ 2020 ውድድር ሜዳ ላይ ተዝለፍልፎ የወደቀው የዴንማርኩ አማካይ ክርስቲያን ኤሪክሰን ሆስፒታል ከደረሰ በኋላ ነቅቷል ብሏል የዴንማርክ እግር ኳስ ማህበር፡፡ የ 29 አመቱ የኢንተር ሚላን ተጫዋች የጤንነቱ ሁኔታ ""የተረጋጋ"" መሆኑን የውድድሩ አዘጋጅ የአውሮፓ እግር ኳስ ማህበር (ዩኤፋ) ገልጿል፡፡ የቀድሞው የስፐርስ ተጫዋች ሜዳ ላይ ወድቆ ድንገተኛ ህክምና ከተደረገ በኋላ በኮፐንሃገን የነበረው ጨዋታ ለእረፍት የተወሰኑ ደቂቃዎች ሲቀሩት ተቋርጧል፡፡ ጨዋታው ከሰዓታት በኋላ ተጀምሮ ፊንላንድ የምድብ ሁለቱን ጨዋታ 1-0 አሸንፋለች፡፡ ጨዋታውን ለመቀጠል ወደ ሜዳ የተመለሱት የዴንማርክ ተጨዋቾች ከተጋጣሚያቸው ድጋፍ አግኝተዋል፡፡ ዩኤፋ ""የሁለቱም ቡድኖች ተጫዋቾች ያቀረቡትን ጥያቄ ተከትሎ ጨዋታውን እንደገና ለመጀመር መስማማቱን"" ገልጿል፡፡ የመጀመርያው አጋማሽ የመጨረሻ አምስት ደቂቃ ጨዋታው ተከናውኖ ተጫዋቾቹ የአምስት ደቂቃ እረፍት አድርገው ሁለተኛውን አጋማሽ ተጫውተዋል፡፡ የዴንማርክ እግር ኳስ ማህበር ባልደረባ የሆኑት ፒተር ሞለር ለዴንማርክስ ሬዲዮ ""እሱን [ኤሪክሰንን] አግኝተናል ተጫዋቾቹ ክርስቲያንን አነጋግረዋል፡፡ በጥሩ ሁኔታ ላይ ነው...",sports,No preannotation,2023-01-05 21:20:23.029629+00:00,2023-01-05 21:20:23.029663+00:00,messay.gemeda
3287,No sequence ID (upload ID: 19846),"ሩሲያ ለዩክሬን ተገንጣይ ክልሎች ዕውቅና ሰጠች. 
    የሩሲያው ፕሬዝዳንት ቭላድሚር ፑቲን ሲካሄድ የቆየው የሰላም ድርድር ማብቃቱን በመግለጽ በዩክሬን ምሥራቃዊ ክፍል ተገንጥለው ለሚገኙ አማፂ ክልሎችን  ዕውቅና ሰጡ ለራሳቸው ነጻነታቸውን ያወጁት የዶኔስክ እና የሉሃንስክ ሕዝባዊ ሪፐብሊኮች በሩሲያ የሚደገፉ አማፂያን ሲሆኑ እአአ ከ2014 ጀምሮ ከዩክሬይን ጦር ጋር ሲዋጉ ነበር...",politics,No preannotation,2023-01-05 21:20:44.496775+00:00,2023-01-05 21:20:44.496805+00:00,messay.gemeda
