 ,en_review,yo_review,yo_mt_review,rating,sentiment
235,"Akinnuoye-Agbaje's directorial debut is a troubling coming-of-age story based upon the directors own experiences as a 'farmed out' Nigerian child in the UK during a period of surging xenophobia in the wake of the Windrush generations arrival. The look and feel of the films early moments present a setting and characters so raw and realistic that one could only capture from having experienced them. The pacing of the film in many ways reflects this. At times seeming to take on an almost frantic pace which is meaningful in a way that captures the effect of somebody recalling their life story - made up of the important details and traumatic moments - though occasionally making it difficult to capture and appreciate the passage of time bordering on surreal. The supporting characters similarly are raw and identifiable foils though lacking in the depth required to be whole characters beyond their interactions with the film's lead. Furthermore the film does little to address or contextualize its setting, deliberately choosing to focus on the internal struggles of it's central character. Despite this the films central character is compelling enough to keep the viewer engaged solely in his development throughout the film. Overall Farming is an impressive directorial debut that tackles issues of dual identity and self-hatred in a manner that leaves plenty unsaid but provides a bitter and frequently heartbreaking account of an individuals struggle for meaning and identity. There is so much to be admired about this film which presents an often overlooked period in British history, the importance of such a personal topic deserving of a greater run-time than the films mere 107 minutes.","Íṣe Olùdarí àkọkọ Akinnuoye - Agbaje je itan tí o  bá ní nínú jẹ́ to dá lórí ìrírí Olùdarí náà èyí tí o jẹ ọmọ ti wọ́n 'gbìn jáde' ni Nàìjíríà lọ sí ìlú ọba ni asiko ìgbà kan . Wí wo ìgbà àkọ́kọ́ fíìmù yìí fi ibi ati òṣèré tí o ṣé gbàgbọ́ nípa wípé a ti ni ìrírí rẹ̀,ìgbà míràn yíò gbà ọnà ti o ni ìtúmọ̀ yíò fi ipá eni tó n rántí ìrírí ayé rẹ̀ ti o fi àwọn ìṣẹ̀lẹ̀ pataki hàn. Sí wájú sí, fíìmù nà kò tọ́ka sí ibi tí o ti ṣẹlẹ, ṣùgbọ́n ìjàkadì tí òṣèré pàtàkì n jà nínú rẹ. Pẹlú gbagbo èyí, òṣèré pàtàkì fíìmù na ni ìwà ti o fé kí àwọn olùwò yíò fe mo bí o ṣe dàgbà sókè nínú fíìmù náà. Lápapọ̀, ìgbìn jẹ iṣẹ Olùdarí àkọ́kọ́ tí o kọjú sí ọ̀rọ̀ ìdánimọ̀ méjì àti ìkórìrá ẹni ní ọnà tí o fi òun púpọ lẹ̀laisọ sùgbọ́n o pèsè ìbànújẹ́ ati ìkòrò fun ènìyàn tó n tiraka fún ìtumò ati ìdánimọ̀. Òun tí a lè nifẹ sí pọ ninu fíìmù yìí, èyí tí o mú ìgbà kan ninu ìtàn àwọn aláwọ̀ funfun wá sáyé, pàtàkì kókó ọ̀rọ̀ ara eni ye ju ìṣẹ́jú éjeléniọgọ́run ti won fi ṣe.","Akinnuoye-Agbaje's directorial debut is a controubling coming-of-age story based on the directors own experiences as a 'a farmed out' Nigerian child in the UK during a period of surging xenophobia in the wake of the Windrush generations. Wiwo ati rilara ti awọn fiimu ni awọn akoko ibẹrẹ ṣafihan eto kan ati awọn kikọ jẹ aise ati ojulowo ti eniyan le gba lati ni iriri wọn nikan. Pacing ti fiimu ni ọpọlọpọ awọn ọna ṣe afihan eyi. Ni awọn akoko ti o dabi ẹnipe o mu iyara ti o fẹrẹẹ jẹ ti o nilari ni ọna ti o gba ipa ti ẹnikan ti n ranti itan-akọọlẹ igbesi aye wọn - ti o jẹ awọn alaye pataki ati awọn akoko ajalu - botilẹjẹpe lẹẹkọọkan jẹ ki o ṣoro lati mu ati riri aye ti akoko. ààlà lori surreal. Awọn ohun kikọ ti o ṣe atilẹyin ni bakanna jẹ aise ati awọn foils ti o le ṣe idanimọ botilẹjẹpe aini ni ijinle ti o nilo lati jẹ gbogbo awọn kikọ ju awọn ibaraenisepo wọn pẹlu itọsọna fiimu naa. Pẹlupẹlu fiimu naa ko ṣe diẹ lati koju tabi ṣe itumọ eto rẹ, ni imọọmọ yan si idojukọ lori awọn ija inu ti ihuwasi aringbungbun rẹ. Bi o ti lẹ jẹ pe eyi ohun kikọ aarin fiimu jẹ ọranyan to lati jẹ ki oluwo naa ṣiṣẹ nikan ni idagbasoke rẹ jakejado fiimu naa. Ogbin Lapapọ jẹ iṣafihan oludari iyalẹnu ti o koju awọn ọran ti idanimọ meji ati ikorira ara ẹni ni ọna ti o fi ọpọlọpọ silẹ lainidi ṣugbọn pese akọọlẹ kikorò ati aibalẹ nigbagbogbo ti ẹnikọọkan Ijakadi fun itumọ ati idanimọ. Pupọ lo wa lati ṣe akiyesi nipa fiimu yii eyiti o ṣafihan akoko aṣemáṣe nigbagbogbo ninu itan-akọọlẹ Ilu Gẹẹsi, pataki ti iru koko-ọrọ ti ara ẹni ti o tọsi akoko ṣiṣe ti o tobi ju awọn fiimu lọ ni iṣẹju 107.",8,positive
236,"It was a nice, wholesome movie about Love, Faith, Family and temptations of the world.......was a bit cheesy, but I enjoyed it. Fell in love with Mawuli Gavor and would watch it again just to see him..","O jẹ fíìmù tí ì dára tí o sí ní anfààní nípa òrò ìfẹ, ìgbàgbọ, mọlẹbi ati ìdánwò ayé,ko pẹ ojú òṣùwọ̀n ṣugbọn mo gbádùn rẹ, mo nifẹ Mawuli Gavor má tún wo lati rí ní ẹ̀kàn si.","O jẹ fiimu ti o wuyi, ti o ni ilera nipa Ifẹ, Igbagbọ, Ẹbi ati awọn idanwo ti agbaye ...... jẹ cheesy diẹ, ṣugbọn Mo gbadun rẹ. Ni ifẹ pẹlu Mawuli Gavor ati pe yoo tun wo lẹẹkansi lati kan rii i..",8,positive
237,"A wonderful, interesting and suspenseful movie. Try to figure out where it might go","Fíìmù tí o dára,rí o sí je ki o ṣe èmi, gbìyànjú láti mọ ibí tí yíò darí si","Fiimu iyanu kan, ti o nifẹ ati ifura. Gbiyanju lati wa ibi ti o le lọ",8,positive
238,"The 'Set Up' is a step up. A real reach, this movie is some James Bond ish. And for quality; as far as Nollywood goes, 'Set Up' is top of the line. Sterling quality. You will be very proud of Nollywood when you see it. No doubt about that. The 'Set Up' proves that regardless of the troublesome filth swamping Nollywood, there is still great talent there that won't die. This is magnificent quality. Worth every kobo you will spend. We are sure of this, because when the screen closed, rapturous applause erupted.","Ìṣètò(Set Up) ni ipa. O farapẹ́ fíìmù òyìnbó. Àmì idayatọ rẹ wà ní òkè tente, tí e bá wò, iṣẹ Nollywood yíò wù yín lórí. O fi hàn wípé pẹlu oríṣìíríṣìí aiṣedede tí o wa ní Nollywood , àwọn ẹbùn gbógì sí wá,tí tí o lẹ kú. O dára púpọ,gbogbo owó tí e bá na lẹ to sí nítorípé ni ìgbà tí a wo tán,àtéwọ́ gbalẹ́ kan ni.,","Awọn 'Ṣeto' ni a igbese soke. A gidi arọwọto, yi movie ni diẹ ninu awọn James Bond ish. Ati fun didara; bi Nollywood ti lọ, 'Ṣeto' ni oke ti ila. Sterling didara. Iwọ yoo gberaga pupọ fun Nollywood ti o ba rii. Ko si iyemeji nipa iyẹn. Eto 'Set Up' fi idi re mule pe laika iru idoti to n po ni Nollywood, talenti nla tun wa nibẹ ti ko ni ku. Eleyi jẹ nkanigbega didara. Tọ gbogbo kobo ti o yoo na. A ni idaniloju eyi, nitori nigbati iboju ba ti pa, ìyìn rapturous bu jade.",8,positive
239,"Forget its old school Nollywood style title, 'Mama Drama' isn't just good. It is more than good. This movie is the real deal - A True Gem: Super fantastic. Super immersive. Absolutely shattering drama. And its story is simple and sick. ""Sick"" as in ""freakishly good"".

While Shaffy Bello stands out majestically; the acting here is generally, all round; Perfect! Honestly, the flawlessness of this flick is indescribable. Even the funny parts feel so real, they are life-like funny. So funny, you will be stumping your feet like you need to run out of your seat.

Yet, 'Mama Drama' is not a comedy. Neither does it pretend to be one. No. Not at all. 'Mama Drama' is drama in its purest sense. It is cogent, potent, thick and concentrated. Absolutely Amazing. Not to be missed.","Ẹ gbàgbé pé o ní orúkọ Nollywood ayé àtijọ́, 'Mama Drama' kò dára lásán,ójù bẹ lọ, fíìmù yìí jẹ́ gídí,o dára lọ́pọ̀ , o sí ní ìtàn tó rọrùn, o jẹ eré tó yanilẹ́nu. Shaffy Bello dúró bí ọba ṣugbọn is yìí pe ni gbogbo ọnà. O pa ni l'ẹrin,to bẹ gẹ tí e o má rẹrìn takiti lórí ijoko. Síbẹ̀ ko kí n se fíìmù aláwàdà, kò sí dín láti fara pẹ. Mama Drama jẹ́ eré ní gbogbo ọnà. O kìí,o ni àṣàrò, o sí dára lọpọlọpọ. A kò gbọdọ̀ pàdánù rẹ̀","Gbagbe akọle ara ile-iwe Nollywood atijọ rẹ, 'Mama Drama' ko dara nikan. O jẹ diẹ sii ju ti o dara lọ. Fiimu yii jẹ adehun gidi - A True Gem: Super fantastic. Super immersive. Egba ti npa eré. Ati itan rẹ jẹ rọrun ati aisan. "" Alaisan"" bi ninu ""Freakishly dara"".

Nigba ti Shaffy Bello duro jade majestically; awọn sise nibi ni gbogbo, gbogbo yika; Pipe! Nitootọ, ailabawọn flick yii ko ṣe alaye. Paapaa awọn ẹya alarinrin ni rilara gidi gidi, wọn jẹ ẹrinrin-aye. Ki funny, o yoo wa ni stumping ẹsẹ rẹ bi o ba nilo lati ṣiṣe jade ninu rẹ ijoko.

Sibẹsibẹ, 'Mama Drama' kii ṣe awada. Bẹni ko ṣe dibọn lati jẹ ọkan. Rara rara. 'Mama Drama' jẹ ere ni ori mimọ rẹ. O ti wa ni cogent, ni agbara, nipọn ati ogidi. Iyalẹnu Egba. Ko yẹ ki o padanu.",8,positive
240,"Recommend, strictly for Baba Suwe's crowd. Because; flamboyantly nonsensical, 'Sugar Rush' is a ""Baba Suwe"" feem. There's simply no art to it - The comedy it offers is terribly predictable and sorely obvious. Lacking in any subtlety or thoughtfulness, this movie was not made for the intellectual viewer. It was made for the mob; that Baba Suwe crowd. 'Sugar Rush' was crafted specifically to please them. Only them. And it worked. It worked spectacularly:

The hall was packed. And from start to finish, this crowd laughed their heads off. From minute to minute, explosions of laughter filled the room. People, violently animated by punchlines; literally tore out of their seats and jerked back furiously, time and time again, seemingly having lost control of their bodies. Visibly drunk with incessant laughter, they laughed hard and coughed out even louder -  'Sugar Rush' wouldn't give them a moment's rest to catch their breaths.

So loud and continuous was the laughter, you could feel the atmosphere vibrating with the fire of their satisfaction. It was amazing to watch. For these people, 'Sugar Rush' was exactly that; A Rush of Sugar. And they loved it beyond description. We can well testify to that. Nevertheless, we hated it. Every single second of it. 'Sugar Rush' was a celebration of The Ridiculous. And it was utterly foolish.","Mo gba níyàn fún àwọn olólùfẹ́ Bàbá Suwe nítorípé kò dára púpọ̀.Sugar Rush wà fún àwọn olólùfẹ́ Bàbá Suwe nìkan. Kò sí íṣe ọnà tó dára, Àwàdà rẹ̀ ṣé ṣọ tẹ́lẹ̀. Kò ní àárò tẹ́lẹ̀ rara. Wọn kò ṣè fún olùwò ọlọ́gbọ́n. Lati ìbẹ̀rẹ̀ dé òpin, iyàrá náà ti kú fún ẹ̀rín láti ìgbà sí ìgbà tó bẹ gẹ ti wọ́n wúkọ́ láì jẹ́ kí wọn mí fún ìgbà díẹ,o jẹ òun iyalẹnu fún àwọn kàn,wọn sí fẹràn rẹ ṣùgbọ́n mo korira rẹ,kò mú ọgbọ́n dání.","""So, muna fun Baba Suwe ká enia. Nitori; flamboyantly nonsensical, 'Sugar Rush' ni a """" Baba Suwe"" owo. Nibẹ ni nìkan ko si aworan si o - The awada ti o nfun ni lasan asọtẹlẹ ati ki o gidigidi kedere. Lacking ni eyikeyi subtlety. tabi ironu, fiimu yii kii se fun oniwoye oye, a se fun awon agbajo; ti Baba Suwe enia.’Sugar Rush’ was crafted specifically to please them.” Awon nikan ni o si sise, o sise iyanu:

Gbọ̀ngàn náà ti kún. Ati lati ibere lati pari, enia yi rerin ori wọn pa. Lati iseju si iseju, awọn bugbamu ti ẹrín kún yara. Eniyan, iwa ere idaraya nipa punchlines; gangan ya jade kuro ninu awọn ijoko wọn ati ki o yiyi pada ni ibinu, akoko ati akoko lẹẹkansi, o dabi ẹnipe wọn ti padanu iṣakoso ti ara wọn. Níwọ̀n bí wọ́n ti mutí yó pẹ̀lú ẹ̀rín tí kò dáwọ́ dúró, wọ́n rẹ́rìn-ín kíkankíkan tí wọ́n sì wú gan-an pàápàá – ‘Sugar Rush’ kò ní fún wọn ní ìsinmi díẹ̀ kí wọ́n lè mí.

Ki npariwo ati ki o lemọlemọfún ni ẹrín, o le lero awọn bugbamu ti gbigbọn pẹlu ina ti won itelorun. O jẹ iyalẹnu lati wo. Fun awọn eniyan wọnyi, 'Sugar Rush' jẹ gangan pe; A Rush ti Sugar. Ati pe wọn fẹran rẹ ju apejuwe lọ. A le jẹri si iyẹn daradara. Síbẹ̀síbẹ̀, a kórìíra rẹ̀. Gbogbo nikan aaya ti o. 'Sugar Rush' jẹ ayẹyẹ ti The Ridiculous. Ó sì jẹ́ òmùgọ̀ pátápátá.”",8,positive
241,"Running for only a paltry sixty six minutes, 'The Delivery Boy' is the quintessential definition of ""Quality over Quantity"". This movie is one of the best movies we have seen come out of ""Young"" Nollywood. The makers had the good sense to match technical quality with a good story that is simple, yet very engaging and avoids being overly predictable like its lazy counterparts ""Young"" Nollywood is wont to churn out.

We had fun seeing this today, and so did the miniscule audience we were blessed to see it with. We all left the hall with zero regrets. And we are sure you will too. While 'The Delivery Boy' is far from being perfec, we can confidently tell you that; if there ever was a Nollywood movie that deserved your support by paying to see it, 'The Delivery Boy' is the one. It is incredibly bold and progressive. Applaudable material. Go for it!","Won se fún iṣẹju merin din ni adọrin, ọmọ ifijiṣẹ (The Delivery Boy) je ojúlówó ìtumò wípé dídára lori ọpọ. Fíìmù yìí je ìkan lára àwọn fíìmù gidi ti o ti jade ni  ọdọ Nollywood. Awọn to ṣe ní òye láti pa ìtàn ti o dára tí o sí pelu ìmọ - ẹrọ tó dára.
 
 
 
A gbádùn rẹ nígbà tí a woni èní, bẹ sí ní akojọpọ eniyan ti a ko wo. Gbogbo wa la kuro ni iyara láì ni ìbànújẹ. O sí dá wa lójú pé bẹ mi o ṣe rí fún eyin naa. Ọmọ ifijiṣẹ náà(The Delivery Boy)ko pẹ, ṣugbọn a lè sọ fún yín pẹlu ìgboyà wipe,tí e bá ní fíìmù tí o jẹ kẹ sanwo fún láti wò tí e sì lè tí lẹyìn,ọmọ ifijiṣẹ náà(The Delivery Boy) ni o yẹ kó jẹ. O ní ìgboyà o sí tún tẹ síwájú.","""Nṣiṣẹ fun nikan a kekere kan ọgọta iseju mefa, 'The Ifijiṣẹ Boy' ni awọn quintessential definition ti """" Quality over Quantity "". Eleyi movie jẹ ọkan ninu awọn ti o dara ju sinima ti a ti ri jade ti ""Young"" Nollywood. Awọn oluṣe ni oye ti o dara lati baramu didara imọ-ẹrọ pẹlu itan ti o dara ti o rọrun, sibẹ ti o ni ifaramọ pupọ ati yago fun jijẹ asọtẹlẹ aṣeju bi awọn ẹlẹgbẹ ọlẹ rẹ “”Young”” Nollywood kii yoo jade.

Inú wa dùn láti rí èyí lónìí, bákan náà sì ni àwọn àwùjọ kéékèèké tí a bù kún wa láti rí i. Gbogbo wa la fi gbọ̀ngàn náà sílẹ̀ láìsí kábàámọ̀. Ati pe a ni idaniloju pe iwọ yoo tun. Lakoko ti 'Ọmọkunrin Ifijiṣẹ' jinna lati jẹ pipe, a le sọ fun ọ ni igboya pe; ti o ba jẹ pe fiimu Nollywood kan wa ti o yẹ atilẹyin rẹ nipa sisanwo lati rii, 'The Delivery Boy' ni ọkan. O jẹ igboya iyalẹnu ati ilọsiwaju. Ohun elo ti o ṣe itẹwọgbà. Lọ fun!”",8,positive
242,"Jumbled' is highly entertaining and exceptionally enjoyable. You will hate the characters, then you will love them, then hate them and love them again. 'Jumbled' is that special type of movie Nigerians love to love. You know, the type where one minute, you are going- ""This guy is so stupid."" The next, you are like ""Awww"". And not too long after that, your ""Awww"" quickly turns to ""Hehn? My God!"" Fantastic movie. Not perfect. But fantastic all the same.","Jumbled' jẹ fíìmù tí o dùn tó sì pa'ni l'ẹrin. O ò kórìra àwọn òṣeré fún ìgbà díẹ̀ o sí tún fẹràn wọn díẹ̀ si. 'Jumbled'jẹ fíìmù pàtàkì tí awọn ọmọ Nigeria má n fẹràn. Fíìmù tí o dára gidigan, kò pẹ́ ṣùgbọ́n o dára bákanáà","Jumbled' jẹ idanilaraya pupọ ati igbadun ni iyasọtọ. Iwọ yoo korira awọn ohun kikọ, lẹhinna o yoo nifẹ wọn, lẹhinna korira wọn ki o tun fẹ wọn lẹẹkansi. 'Jumbled' ni iru fiimu pataki yẹn Awọn ọmọ Naijiria nifẹ lati nifẹ. O mọ, iru nibiti iṣẹju kan, o nlọ - ""Ọkunrin yii jẹ aṣiwere."" Nigbamii ti, o dabi ""Awww"". Ati pe ko pẹ pupọ lẹhin iyẹn, “Awww” rẹ yarayara yipada si “Hehn? Ọlọrun mi!” fiimu ikọja. Ko pipe. Ṣugbọn ikọja gbogbo awọn kanna.",8,positive
243,"An enormous amount of work and scrutiny went into making this. Such an enormous amount, its quality stands out easily and brazenly. The sheer amount of authenticity is simply breathtaking.","Íṣe takuntakun àti àyẹ̀wò lọ sí inú iṣẹ yìí, iṣẹ takuntakun, àmì rẹ dára yàtọ̀ bákannáà, òtítọ́ ati ìgbé kalẹ̀ rẹ ya ní lẹ́nu gídígán","Iye nla ti iṣẹ ati ayewo lọ sinu ṣiṣe eyi. Iru ohun nla iye, awọn oniwe-didara dúró jade awọn iṣọrọ ati brazenly. Iye lasan ti ododo jẹ iyalẹnu lasan.",8,positive
244,She is' Super Fantastic! You want to see this movie. This movie is extraordinarily enjoyable. Pure Nollywood sweetness.,"O kọja bẹẹ, ẹ ó fẹ́ wọ fíìmù yìí, fíìmù náà jẹ́ oun tí e ma gbádùn yàtọ̀, Nollywood to dùn gaara",O jẹ 'Super Fantastic! O fẹ lati wo fiimu yii. Fiimu yii jẹ igbadun lọpọlọpọ. Adun Nollywood funfun.,8,positive
245,"Quality is the hallmark of this movie. 'Lionheart' screams ""Quality! Quality! Quality!"" The production is a hundred. Everything just shinny and crispy.","Àbùdá tó yàtọ̀ ni ọkàn kìnìún (Lion heart) o gbé àmì ìdáyàtọ̀ lórí. Iṣẹ́ lọ́pọ̀ rẹ̀ jẹ́ ọgọrun gbogbo nkán, o jẹ alára dan mère mère.","Didara jẹ ami iyasọtọ ti fiimu yii. 'Lionheart' pariwo ""Didara! Didara! Didara!"" Isejade jẹ ọgọrun. Ohun gbogbo kan danmeremere ati crispy.",8,positive
246,The production was great a d light years ahead of most of the sub-par movies of African cinema. This movie is truly a great step in the right direction for Afican cinema.,Iṣẹ́ lọ́pọ̀ rẹ tí yọrí ju awọn akẹgbẹ rẹ̀ lọ ní orílẹ́-èdè Afirika. Fíìmù náà jẹ́ ìgbésẹ̀ àrà ní ọ̀nà tí o tọ fún ṣinimá Afirika.,Isejade jẹ nla ni awọn ọdun ina niwaju pupọ julọ awọn fiimu iha-ipin ti sinima Afirika. Fiimu yii jẹ igbesẹ nla nitootọ ni itọsọna ti o tọ fun sinima Afican.,8,positive
